image_path,cell_size,cell_shape,nucleus_shape,nuclear_cytoplasmic_ratio,chromatin_density,cytoplasm_vacuole,cytoplasm_texture,cytoplasm_colour,granule_type,granule_colour,granularity
demo_data/images/Lymphocyte/LY_665021.jpg,small,round,unsegmented-round,high,densely,no,frosted,blue,nil,nil,no
demo_data/images/Lymphocyte/LY_668845.jpg,small,irregular,unsegmented-round,high,densely,no,clear,blue,nil,nil,no
demo_data/images/Lymphocyte/LY_676152.jpg,small,round,unsegmented-round,high,densely,no,frosted,blue,nil,nil,no
demo_data/images/Lymphocyte/LY_680002.jpg,small,irregular,unsegmented-indented,high,densely,no,frosted,blue,nil,nil,no
demo_data/images/Lymphocyte/LY_685515.jpg,small,round,unsegmented-round,high,densely,no,frosted,purple blue,nil,nil,no
demo_data/images/Lymphocyte/LY_69259.jpg,small,irregular,unsegmented-round,high,densely,no,frosted,blue,nil,nil,no
demo_data/images/Lymphocyte/LY_703368.jpg,small,round,unsegmented-indented,low,densely,no,frosted,purple blue,nil,nil,no
demo_data/images/Lymphocyte/LY_70378.jpg,small,round,unsegmented-indented,high,densely,no,frosted,blue,nil,nil,no
demo_data/images/Lymphocyte/LY_706092.jpg,small,round,unsegmented-round,high,densely,no,clear,blue,nil,nil,no
demo_data/images/Lymphocyte/LY_714950.jpg,small,irregular,unsegmented-round,high,densely,no,clear,purple blue,nil,nil,no
demo_data/images/Lymphocyte/LY_720395.jpg,small,round,unsegmented-round,high,densely,no,frosted,purple blue,nil,nil,no
demo_data/images/Lymphocyte/LY_728263.jpg,small,round,unsegmented-indented,high,densely,no,frosted,blue,nil,nil,no
demo_data/images/Lymphocyte/LY_742481.jpg,small,round,unsegmented-round,high,densely,no,frosted,blue,nil,nil,no
demo_data/images/Lymphocyte/LY_7449.jpg,small,irregular,unsegmented-round,high,densely,no,frosted,blue,nil,nil,no
demo_data/images/Lymphocyte/LY_762572.jpg,small,round,unsegmented-round,high,densely,no,frosted,blue,nil,nil,no
demo_data/images/Lymphocyte/LY_772663.jpg,small,round,unsegmented-round,high,densely,no,frosted,blue,nil,nil,no
demo_data/images/Lymphocyte/LY_803891.jpg,small,round,unsegmented-indented,high,densely,no,frosted,blue,nil,nil,no
demo_data/images/Lymphocyte/LY_804787.jpg,small,round,unsegmented-round,high,densely,no,frosted,blue,nil,nil,no
demo_data/images/Lymphocyte/LY_812570.jpg,small,round,unsegmented-round,high,loosely,no,frosted,blue,nil,nil,no
demo_data/images/Lymphocyte/LY_818290.jpg,small,irregular,unsegmented-round,high,densely,no,frosted,blue,nil,nil,no
demo_data/images/Lymphocyte/LY_818656.jpg,small,round,unsegmented-round,high,densely,no,clear,purple blue,nil,nil,no
demo_data/images/Lymphocyte/LY_823713.jpg,small,irregular,unsegmented-indented,high,densely,no,frosted,blue,nil,nil,no
demo_data/images/Lymphocyte/LY_825410.jpg,small,round,unsegmented-round,low,densely,no,frosted,blue,nil,nil,no
demo_data/images/Lymphocyte/LY_827883.jpg,small,irregular,irregular,high,densely,no,frosted,purple blue,nil,nil,no
demo_data/images/Lymphocyte/LY_837051.jpg,small,round,unsegmented-round,high,densely,no,frosted,purple blue,nil,nil,no
demo_data/images/Lymphocyte/LY_839010.jpg,small,round,unsegmented-round,high,densely,no,frosted,purple blue,nil,nil,no
demo_data/images/Lymphocyte/LY_8432.jpg,small,irregular,unsegmented-round,high,densely,no,clear,blue,nil,nil,no
demo_data/images/Lymphocyte/LY_861218.jpg,small,round,unsegmented-round,high,densely,no,frosted,purple blue,nil,nil,no
demo_data/images/Lymphocyte/LY_861914.jpg,small,round,unsegmented-round,high,densely,no,clear,purple blue,nil,nil,no
demo_data/images/Lymphocyte/LY_865265.jpg,big,irregular,unsegmented-indented,high,densely,no,frosted,purple blue,nil,nil,no
demo_data/images/Lymphocyte/LY_867406.jpg,small,irregular,unsegmented-round,high,densely,no,clear,blue,nil,nil,no
demo_data/images/Lymphocyte/LY_874739.jpg,small,round,unsegmented-indented,high,densely,no,frosted,purple blue,nil,nil,no
demo_data/images/Lymphocyte/LY_875286.jpg,small,round,unsegmented-round,high,densely,no,frosted,blue,nil,nil,no
demo_data/images/Lymphocyte/LY_878313.jpg,small,round,unsegmented-indented,high,densely,no,frosted,blue,nil,nil,no
demo_data/images/Lymphocyte/LY_881717.jpg,small,round,unsegmented-round,high,densely,no,frosted,purple blue,nil,nil,no
demo_data/images/Lymphocyte/LY_918494.jpg,small,irregular,unsegmented-indented,high,densely,no,frosted,blue,nil,nil,no
demo_data/images/Lymphocyte/LY_919323.jpg,small,irregular,irregular,high,densely,no,frosted,blue,nil,nil,no
demo_data/images/Lymphocyte/LY_933937.jpg,small,round,unsegmented-indented,high,densely,no,clear,blue,nil,nil,no
demo_data/images/Lymphocyte/LY_935379.jpg,small,round,unsegmented-round,high,densely,no,frosted,blue,nil,nil,no
demo_data/images/Lymphocyte/LY_962746.jpg,small,irregular,unsegmented-round,high,densely,no,clear,blue,nil,nil,no
demo_data/images/Lymphocyte/LY_970253.jpg,small,round,unsegmented-indented,high,densely,no,frosted,purple blue,nil,nil,no
demo_data/images/Lymphocyte/LY_989262.jpg,small,round,unsegmented-round,high,densely,no,frosted,blue,nil,nil,no
demo_data/images/Lymphocyte/LY_99706.jpg,small,round,unsegmented-round,high,densely,no,frosted,blue,nil,nil,no
demo_data/images/Monocyte/MO_104431.jpg,big,irregular,unsegmented-indented,low,loosely,yes,frosted,light blue,nil,nil,no
demo_data/images/Monocyte/MO_104441.jpg,big,irregular,irregular,low,loosely,yes,clear,light blue,nil,nil,no
demo_data/images/Monocyte/MO_108531.jpg,big,irregular,unsegmented-indented,low,loosely,yes,clear,purple blue,nil,nil,no
demo_data/images/Monocyte/MO_134596.jpg,small,round,unsegmented-indented,low,densely,no,frosted,blue,nil,nil,no
demo_data/images/Monocyte/MO_134963.jpg,big,irregular,unsegmented-indented,low,loosely,yes,frosted,purple blue,nil,nil,no
demo_data/images/Monocyte/MO_148503.jpg,big,round,unsegmented-indented,low,loosely,no,frosted,blue,nil,nil,no
demo_data/images/Monocyte/MO_162174.jpg,big,irregular,unsegmented-indented,low,loosely,yes,frosted,blue,nil,nil,no
demo_data/images/Monocyte/MO_163591.jpg,big,irregular,irregular,low,loosely,yes,clear,light blue,nil,nil,no
demo_data/images/Monocyte/MO_168818.jpg,big,round,unsegmented-indented,low,loosely,no,clear,blue,nil,nil,no
demo_data/images/Monocyte/MO_168917.jpg,big,irregular,irregular,low,loosely,yes,frosted,blue,nil,nil,no
demo_data/images/Monocyte/MO_181748.jpg,big,round,unsegmented-indented,low,loosely,no,frosted,blue,nil,nil,no
demo_data/images/Monocyte/MO_183236.jpg,big,irregular,irregular,low,loosely,yes,clear,light blue,nil,nil,no
demo_data/images/Monocyte/MO_18877.jpg,small,round,unsegmented-indented,low,loosely,no,clear,light blue,nil,nil,no
demo_data/images/Monocyte/MO_200691.jpg,big,round,unsegmented-round,low,loosely,no,frosted,purple blue,nil,nil,no
demo_data/images/Monocyte/MO_208335.jpg,small,round,unsegmented-indented,low,densely,no,frosted,blue,nil,nil,no
demo_data/images/Monocyte/MO_210928.jpg,big,irregular,unsegmented-indented,low,loosely,no,frosted,blue,nil,nil,no
demo_data/images/Monocyte/MO_212295.jpg,big,irregular,unsegmented-indented,low,loosely,yes,frosted,purple blue,nil,nil,no
demo_data/images/Monocyte/MO_2221.jpg,big,irregular,unsegmented-indented,low,loosely,no,frosted,purple blue,nil,nil,no
demo_data/images/Monocyte/MO_222303.jpg,big,irregular,irregular,low,loosely,yes,clear,blue,nil,nil,no
demo_data/images/Monocyte/MO_238900.jpg,big,round,unsegmented-indented,low,loosely,yes,frosted,blue,nil,nil,no
demo_data/images/Monocyte/MO_248568.jpg,big,round,unsegmented-indented,low,loosely,no,frosted,purple blue,nil,nil,no
demo_data/images/Monocyte/MO_250099.jpg,big,irregular,unsegmented-indented,low,loosely,yes,frosted,blue,nil,nil,no
demo_data/images/Monocyte/MO_255406.jpg,big,round,unsegmented-indented,low,loosely,no,frosted,blue,nil,nil,no
demo_data/images/Monocyte/MO_258290.jpg,big,round,unsegmented-indented,low,loosely,no,frosted,blue,nil,nil,no
demo_data/images/Monocyte/MO_261626.jpg,big,round,unsegmented-indented,low,loosely,no,frosted,blue,nil,nil,no
demo_data/images/Monocyte/MO_293124.jpg,big,irregular,irregular,low,loosely,yes,frosted,blue,nil,nil,no
demo_data/images/Monocyte/MO_299307.jpg,small,round,unsegmented-indented,high,densely,no,frosted,blue,nil,nil,no
demo_data/images/Monocyte/MO_307859.jpg,big,round,unsegmented-indented,low,loosely,no,clear,blue,nil,nil,no
demo_data/images/Monocyte/MO_311339.jpg,big,irregular,irregular,low,loosely,yes,frosted,blue,nil,nil,no
demo_data/images/Monocyte/MO_332386.jpg,big,irregular,irregular,low,loosely,yes,frosted,purple blue,nil,nil,no
demo_data/images/Monocyte/MO_342563.jpg,big,irregular,unsegmented-indented,low,loosely,no,frosted,purple blue,nil,nil,no
demo_data/images/Monocyte/MO_345398.jpg,big,round,unsegmented-indented,low,loosely,no,frosted,blue,nil,nil,no
demo_data/images/Monocyte/MO_348475.jpg,small,round,unsegmented-indented,low,loosely,no,clear,blue,nil,nil,no
demo_data/images/Monocyte/MO_349852.jpg,big,irregular,unsegmented-indented,low,loosely,yes,frosted,purple blue,nil,nil,no
demo_data/images/Monocyte/MO_351284.jpg,big,irregular,irregular,low,densely,yes,frosted,blue,nil,nil,no
demo_data/images/Monocyte/MO_357283.jpg,big,irregular,irregular,low,loosely,yes,clear,blue,nil,nil,no
demo_data/images/Monocyte/MO_362980.jpg,small,round,unsegmented-indented,high,densely,no,frosted,blue,nil,nil,no
demo_data/images/Monocyte/MO_371740.jpg,small,round,unsegmented-indented,low,loosely,no,frosted,blue,nil,nil,no
demo_data/images/Monocyte/MO_382804.jpg,big,irregular,unsegmented-indented,low,loosely,yes,frosted,blue,nil,nil,no
demo_data/images/Monocyte/MO_383141.jpg,big,irregular,unsegmented-indented,low,loosely,yes,frosted,purple blue,nil,nil,no
demo_data/images/Monocyte/MO_389525.jpg,big,irregular,unsegmented-indented,low,densely,yes,clear,purple blue,nil,nil,no
demo_data/images/Monocyte/MO_412422.jpg,big,irregular,unsegmented-indented,low,loosely,yes,frosted,purple blue,nil,nil,no
demo_data/images/Monocyte/MO_417142.jpg,small,irregular,unsegmented-indented,high,loosely,no,frosted,blue,nil,nil,no
demo_data/images/Monocyte/MO_420300.jpg,big,round,unsegmented-indented,low,densely,no,frosted,blue,nil,nil,no
demo_data/images/Monocyte/MO_437728.jpg,big,irregular,unsegmented-indented,low,loosely,no,frosted,blue,nil,nil,no
demo_data/images/Monocyte/MO_441066.jpg,big,irregular,irregular,low,loosely,yes,frosted,purple blue,nil,nil,no
demo_data/images/Monocyte/MO_453799.jpg,big,round,unsegmented-indented,low,loosely,yes,frosted,purple blue,nil,nil,no
demo_data/images/Monocyte/MO_458178.jpg,big,round,unsegmented-indented,low,loosely,no,clear,purple blue,nil,nil,no
demo_data/images/Monocyte/MO_458271.jpg,big,irregular,unsegmented-round,low,loosely,yes,frosted,blue,nil,nil,no
demo_data/images/Monocyte/MO_467997.jpg,big,irregular,unsegmented-indented,low,densely,no,frosted,blue,nil,nil,no
demo_data/images/Monocyte/MO_468776.jpg,big,irregular,unsegmented-indented,low,densely,yes,frosted,purple blue,nil,nil,no
demo_data/images/Monocyte/MO_474241.jpg,big,round,unsegmented-indented,low,loosely,no,frosted,blue,nil,nil,no
demo_data/images/Monocyte/MO_497693.jpg,big,irregular,irregular,low,loosely,yes,clear,light blue,nil,nil,no
demo_data/images/Monocyte/MO_499702.jpg,small,round,unsegmented-indented,high,densely,no,frosted,blue,nil,nil,no
demo_data/images/Monocyte/MO_506372.jpg,big,irregular,unsegmented-indented,low,densely,yes,frosted,blue,nil,nil,no
demo_data/images/Monocyte/MO_509282.jpg,big,irregular,unsegmented-indented,low,densely,yes,frosted,purple blue,nil,nil,no
demo_data/images/Monocyte/MO_529368.jpg,big,irregular,irregular,low,loosely,yes,frosted,light blue,nil,nil,no
demo_data/images/Monocyte/MO_542286.jpg,big,round,unsegmented-indented,low,loosely,no,frosted,purple blue,nil,nil,no
demo_data/images/Monocyte/MO_545901.jpg,big,irregular,unsegmented-indented,high,loosely,no,frosted,blue,nil,nil,no
demo_data/images/Monocyte/MO_557875.jpg,big,irregular,irregular,low,loosely,yes,frosted,purple blue,nil,nil,no
demo_data/images/Monocyte/MO_567498.jpg,small,round,unsegmented-indented,low,densely,no,frosted,purple blue,nil,nil,no
demo_data/images/Monocyte/MO_574035.jpg,big,irregular,unsegmented-indented,low,loosely,no,frosted,blue,nil,nil,no
demo_data/images/Monocyte/MO_586282.jpg,big,irregular,irregular,low,loosely,yes,frosted,blue,nil,nil,no
demo_data/images/Monocyte/MO_589643.jpg,big,irregular,unsegmented-indented,low,loosely,yes,frosted,purple blue,nil,nil,no
demo_data/images/Monocyte/MO_590262.jpg,big,round,unsegmented-indented,low,loosely,no,frosted,blue,nil,nil,no
demo_data/images/Monocyte/MO_598200.jpg,big,irregular,unsegmented-round,low,loosely,no,frosted,blue,nil,nil,no
demo_data/images/Monocyte/MO_600892.jpg,big,irregular,unsegmented-indented,low,loosely,yes,frosted,light blue,nil,nil,no
demo_data/images/Monocyte/MO_609525.jpg,big,irregular,unsegmented-indented,low,densely,yes,frosted,purple blue,nil,nil,no
demo_data/images/Monocyte/MO_611239.jpg,big,round,unsegmented-indented,low,densely,yes,frosted,blue,nil,nil,no
demo_data/images/Monocyte/MO_61548.jpg,big,irregular,unsegmented-indented,low,loosely,yes,frosted,light blue,nil,nil,no
demo_data/images/Monocyte/MO_624758.jpg,big,round,unsegmented-indented,low,loosely,yes,frosted,blue,nil,nil,no
demo_data/images/Monocyte/MO_628819.jpg,big,irregular,irregular,low,loosely,yes,frosted,purple blue,nil,nil,no
demo_data/images/Monocyte/MO_629706.jpg,big,round,unsegmented-indented,low,densely,no,frosted,purple blue,nil,nil,no
demo_data/images/Monocyte/MO_637800.jpg,big,round,unsegmented-indented,low,densely,no,frosted,purple blue,nil,nil,no
demo_data/images/Monocyte/MO_645730.jpg,big,round,unsegmented-indented,low,densely,no,frosted,blue,nil,nil,no
demo_data/images/Monocyte/MO_646983.jpg,big,irregular,unsegmented-indented,low,densely,yes,frosted,blue,nil,nil,no
demo_data/images/Monocyte/MO_648815.jpg,small,round,unsegmented-indented,low,densely,no,frosted,blue,nil,nil,no
demo_data/images/Monocyte/MO_65093.jpg,big,round,unsegmented-indented,low,densely,no,frosted,purple blue,nil,nil,no
demo_data/images/Monocyte/MO_654471.jpg,big,irregular,unsegmented-indented,low,loosely,no,frosted,purple blue,nil,nil,no
demo_data/images/Monocyte/MO_664187.jpg,big,irregular,irregular,low,loosely,yes,frosted,blue,nil,nil,no
demo_data/images/Monocyte/MO_670990.jpg,big,round,unsegmented-indented,low,densely,no,frosted,purple blue,nil,nil,no
demo_data/images/Monocyte/MO_691230.jpg,big,round,unsegmented-indented,low,densely,no,frosted,purple blue,nil,nil,no
demo_data/images/Monocyte/MO_698675.jpg,big,round,unsegmented-indented,low,densely,yes,frosted,purple blue,nil,nil,no
demo_data/images/Monocyte/MO_718520.jpg,big,irregular,irregular,low,densely,yes,frosted,blue,nil,nil,no
demo_data/images/Monocyte/MO_7195.jpg,big,irregular,irregular,low,loosely,yes,frosted,blue,nil,nil,no
demo_data/images/Monocyte/MO_721472.jpg,big,irregular,unsegmented-indented,low,densely,no,frosted,purple blue,nil,nil,no
demo_data/images/Monocyte/MO_725703.jpg,big,irregular,unsegmented-indented,low,densely,yes,clear,blue,nil,nil,no
demo_data/images/Monocyte/MO_727663.jpg,big,irregular,irregular,low,densely,yes,clear,purple blue,nil,nil,no
demo_data/images/Monocyte/MO_758331.jpg,big,round,unsegmented-indented,low,densely,yes,frosted,blue,nil,nil,no
demo_data/images/Monocyte/MO_76055.jpg,big,irregular,unsegmented-indented,low,densely,yes,frosted,purple blue,nil,nil,no
demo_data/images/Monocyte/MO_761438.jpg,big,irregular,irregular,low,densely,yes,frosted,blue,nil,nil,no
demo_data/images/Monocyte/MO_763772.jpg,big,irregular,unsegmented-indented,low,densely,yes,frosted,purple blue,nil,nil,no
demo_data/images/Monocyte/MO_765086.jpg,big,irregular,unsegmented-round,low,densely,yes,clear,blue,nil,nil,no
demo_data/images/Monocyte/MO_772034.jpg,small,round,unsegmented-indented,high,densely,no,frosted,blue,nil,nil,no
demo_data/images/Monocyte/MO_773253.jpg,big,irregular,unsegmented-indented,low,densely,yes,frosted,purple blue,nil,nil,no
demo_data/images/Monocyte/MO_775072.jpg,big,irregular,unsegmented-indented,low,densely,yes,frosted,blue,nil,nil,no
demo_data/images/Monocyte/MO_778543.jpg,big,round,unsegmented-indented,low,densely,yes,frosted,purple blue,nil,nil,no
demo_data/images/Monocyte/MO_785148.jpg,big,irregular,irregular,low,loosely,yes,frosted,purple blue,nil,nil,no
demo_data/images/Monocyte/MO_788923.jpg,big,irregular,irregular,low,loosely,yes,frosted,blue,nil,nil,no
demo_data/images/Monocyte/MO_821329.jpg,big,round,unsegmented-indented,low,loosely,yes,frosted,light blue,nil,nil,no
demo_data/images/Monocyte/MO_838314.jpg,big,round,unsegmented-round,high,densely,no,frosted,purple blue,nil,nil,no
demo_data/images/Monocyte/MO_842297.jpg,big,irregular,unsegmented-indented,low,densely,yes,frosted,blue,nil,nil,no
demo_data/images/Monocyte/MO_861099.jpg,big,irregular,unsegmented-indented,low,densely,yes,frosted,purple blue,nil,nil,no
demo_data/images/Monocyte/MO_882014.jpg,big,irregular,irregular,low,loosely,no,frosted,blue,nil,nil,no
demo_data/images/Monocyte/MO_896406.jpg,big,irregular,unsegmented-indented,low,loosely,yes,frosted,purple blue,nil,nil,no
demo_data/images/Monocyte/MO_906340.jpg,big,irregular,unsegmented-indented,low,densely,yes,frosted,purple blue,nil,nil,no
demo_data/images/Monocyte/MO_913449.jpg,big,irregular,irregular,low,loosely,no,frosted,purple blue,nil,nil,no
demo_data/images/Monocyte/MO_931030.jpg,big,irregular,unsegmented-indented,low,loosely,yes,frosted,blue,nil,nil,no
demo_data/images/Monocyte/MO_93573.jpg,big,irregular,irregular,low,densely,yes,frosted,blue,nil,nil,no
demo_data/images/Monocyte/MO_939410.jpg,small,round,unsegmented-indented,low,densely,no,frosted,blue,nil,nil,no
demo_data/images/Monocyte/MO_945019.jpg,big,irregular,irregular,low,densely,yes,frosted,blue,nil,nil,no
